flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_distance_m,terminal_walk_time_min,terminal_transport_method,connection_time_min,arrival_delay_min,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min
1,25,12,350,298,125,27,373,144,600,7,13,91.0,7.0,90.0,10,0,2,1,1,0,0,1,1,1,2,0,7,20.0,0.0,15,10
0,15,11,131,110,57,12,112,51,800,4,2,91.0,25.0,91.0,19,6,1,2,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10
0,35,24,312,83,203,11,108,37,1200,8,33,70.0,10.0,194.0,17,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,37,0,73,324,218,18,425,129,2800,10,9,104.0,20.0,175.0,12,0,0,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10
1,36,1,408,295,390,20,364,22,400,5,35,110.0,9.0,75.0,10,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,24,6,436,100,421,6,379,10,1500,6,2,118.0,7.0,1050.0,18,6,2,2,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,0,24,175,287,426,27,361,51,400,5,33,116.0,2.0,100.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,13,24,285,236,93,14,364,200,800,5,6,79.0,30.0,530.0,2,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
0,21,14,295,59,247,9,306,21,1000,5,30,77.0,21.0,915.0,15,6,1,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,49,24,28,289,345,27,367,45,600,5,5,88.0,3.0,120.0,9,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,5,0,23,322,152,0,398,122,4000,15,19,103.0,43.0,75.0,12,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
0,38,5,410,138,356,2,190,152,500,6,33,68.0,8.0,183.0,20,6,1,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,32,7,436,286,246,21,354,195,600,7,33,76.0,21.0,80.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,15,13,279,82,292,0,312,116,800,4,2,64.0,6.0,855.0,17,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
0,44,5,379,188,329,16,207,112,400,5,33,74.0,24.0,129.0,22,6,0,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,23,24,436,290,44,16,360,100,1000,8,12,116.0,17.0,80.0,9,0,1,1,1,1,0,1,1,1,2,0,8,20.0,45.0,15,10
1,13,24,197,269,65,2,358,47,800,5,6,107.0,6.0,180.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,0,24,193,292,135,2,373,51,400,5,33,105.0,24.0,120.0,10,0,0,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,42,6,436,259,201,0,322,26,800,5,33,85.0,38.0,105.0,7,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,23,381,191,27,467,43,2500,10,17,116.0,3.0,65.0,17,0,2,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,34,0,121,373,7,0,454,30,1200,5,26,71.0,13.0,50.0,16,0,1,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,8,3,365,282,19,2,368,162,2800,10,8,122.0,13.0,160.0,9,0,2,3,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,3,0,200,269,58,0,345,114,300,4,33,63.0,15.0,130.0,8,0,0,1,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10
1,0,24,187,288,143,27,362,51,300,4,33,146.0,10.0,100.0,9,0,2,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,0,24,185,304,119,7,368,108,600,8,33,98.0,17.0,50.0,11,0,0,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10
1,9,5,436,329,32,0,433,74,500,6,33,82.0,29.0,180.0,13,0,0,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,49,24,436,286,33,2,361,63,300,4,33,107.0,7.0,105.0,9,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
0,48,0,316,26,472,27,30,22,1200,5,7,71.0,28.0,91.0,12,6,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,48,5,138,34,320,6,39,88,1200,5,7,76.0,23.0,65.0,13,6,1,2,1,0,0,0,0,1,2,0,5,20.0,0.0,8,10
1,14,1,378,247,127,27,363,70,1800,7,4,100.0,17.0,330.0,5,0,0,1,1,1,1,0,1,1,1,1,7,16.0,24.0,3,10
1,9,0,436,337,108,2,420,145,500,6,33,80.0,20.0,85.0,13,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,27,5,321,212,320,2,263,180,400,5,33,100.0,6.0,338.0,23,6,2,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,24,8,97,66,134,6,86,172,700,4,2,111.0,7.0,193.0,15,6,2,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10
1,6,1,436,308,152,0,380,24,4200,16,19,78.0,13.0,70.0,11,0,1,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
1,26,0,177,366,331,2,449,172,1500,5,1,99.0,13.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,16,0,72,287,263,2,349,180,2500,10,27,117.0,1.0,50.0,9,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,12,12,178,142,272,27,149,147,900,5,28,71.0,28.0,100.0,21,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,22,0,61,356,408,2,432,158,15900,23,0,101.0,36.0,35.0,15,0,0,3,1,0,0,0,1,1,2,2,23,20.0,0.0,8,10
1,36,1,409,280,399,27,374,112,3500,12,19,83.0,16.0,185.0,9,0,1,3,1,0,0,1,1,1,2,0,12,20.0,0.0,15,10
1,10,5,87,321,179,27,412,57,2000,10,19,92.0,0.0,135.0,12,0,2,3,1,0,0,0,1,1,1,2,10,16.0,0.0,8,10
0,21,24,436,63,357,27,76,15,600,5,30,69.0,19.0,140.0,15,6,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,18,0,38,339,463,6,433,183,400,5,33,98.0,25.0,130.0,14,0,0,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10
1,26,0,248,344,99,0,433,196,3000,5,14,64.0,10.0,100.0,14,0,1,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,36,1,408,278,19,9,359,180,3500,12,19,79.0,21.0,135.0,8,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,33,23,436,392,265,26,482,107,1200,6,6,82.0,34.0,6.0,19,0,0,2,0,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,18,0,436,338,330,6,450,47,400,5,33,114.0,34.0,210.0,13,0,0,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10
0,38,5,399,186,393,0,179,30,700,8,18,74.0,21.0,76.0,22,6,0,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10
1,0,24,436,291,444,6,367,135,500,6,33,118.0,6.0,110.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,14,5,195,237,17,0,329,55,1800,7,4,112.0,32.0,380.0,3,0,0,1,1,1,1,0,1,1,2,2,7,20.0,30.0,3,10
1,31,21,436,304,259,24,372,201,800,8,36,124.0,14.0,8.0,11,0,2,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,46,0,106,365,483,27,486,30,400,5,33,84.0,8.0,300.0,16,0,2,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,12,13,241,41,430,14,46,144,900,5,28,81.0,29.0,68.0,13,6,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,30,1,436,277,240,19,347,107,6000,20,10,152.0,12.0,90.0,8,0,2,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10
1,0,24,325,287,297,2,364,121,600,8,33,117.0,41.0,115.0,9,0,0,1,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,16,0,166,294,228,27,367,164,2500,10,27,126.0,43.0,95.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,21,13,267,216,436,0,263,180,1000,5,30,89.0,24.0,315.0,23,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,45,5,436,359,72,6,440,13,1000,5,29,103.0,0.0,60.0,15,0,2,2,1,1,1,0,0,1,2,2,5,20.0,30.0,8,10
1,49,24,28,281,163,0,350,116,600,5,5,89.0,1.0,85.0,9,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,45,1,345,342,396,2,425,180,1000,5,29,107.0,20.0,80.0,14,0,1,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10
1,8,3,365,283,295,20,364,71,600,7,34,113.0,25.0,135.0,9,0,1,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10
1,29,19,436,271,319,2,355,147,1100,5,16,101.0,6.0,160.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,37,0,0,379,299,0,466,172,2800,10,9,118.0,3.0,70.0,17,0,2,3,1,1,0,1,0,1,0,0,10,30.0,45.0,15,10
1,6,1,436,312,266,27,390,204,4200,16,19,97.0,19.0,85.0,11,0,1,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
1,39,5,250,335,302,27,442,42,3000,12,23,94.0,22.0,195.0,13,0,1,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10
1,0,24,185,304,119,7,368,126,400,5,33,113.0,39.0,50.0,11,0,0,1,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10
1,18,0,436,335,281,0,432,143,500,4,6,93.0,21.0,145.0,13,0,0,2,1,1,0,0,0,1,2,2,4,20.0,30.0,8,10
1,16,0,143,286,446,27,369,129,2500,10,27,118.0,26.0,145.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,22,1,39,363,299,0,459,104,15000,18,0,85.0,12.0,115.0,16,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
0,11,24,266,126,100,0,169,201,700,5,31,71.0,14.0,175.0,20,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,14,1,436,240,216,27,296,64,1800,7,4,102.0,24.0,120.0,4,0,0,1,1,1,1,0,1,1,2,2,7,20.0,30.0,3,10
1,2,11,187,279,105,6,405,59,1000,6,11,93.0,26.0,315.0,8,0,1,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,24,6,199,73,91,6,307,51,1200,5,2,109.0,29.0,845.0,16,6,0,2,1,1,1,0,1,1,0,0,5,30.0,45.0,8,10
0,7,24,436,62,80,27,72,187,1000,8,19,106.0,1.0,113.0,15,6,2,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,3,0,291,277,246,21,347,114,300,4,33,111.0,12.0,90.0,8,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,22,1,53,376,349,18,463,194,15000,18,0,123.0,8.0,70.0,17,0,2,3,1,0,0,1,1,1,2,0,18,20.0,0.0,15,10
0,40,6,176,157,470,27,147,30,500,6,33,72.0,17.0,64.0,21,6,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,37,0,400,332,425,2,432,172,600,8,33,115.0,35.0,160.0,13,0,0,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10
0,24,8,96,40,327,27,64,172,3500,14,2,126.0,44.0,181.0,13,6,0,2,1,1,1,0,1,1,0,0,14,30.0,45.0,8,10
1,45,1,345,335,231,0,417,147,3000,10,19,117.0,29.0,80.0,13,0,1,3,1,1,1,0,1,1,2,2,10,20.0,30.0,8,10
0,24,6,436,83,421,6,354,118,1200,5,2,94.0,21.0,1040.0,17,6,0,2,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,22,0,76,353,406,2,459,214,15900,23,0,97.0,32.0,165.0,15,0,0,3,1,0,0,0,1,1,2,2,23,20.0,0.0,8,10
1,17,1,31,231,268,2,245,51,800,6,33,107.0,5.0,170.0,1,0,2,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10
1,46,5,27,390,454,6,484,55,2500,10,24,116.0,14.0,75.0,18,0,2,2,1,0,0,1,0,1,0,0,10,30.0,0.0,15,10
1,14,5,144,280,16,9,367,55,5500,18,19,118.0,10.0,165.0,9,0,1,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
0,11,24,215,145,86,27,151,134,700,5,31,77.0,1.0,100.0,21,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,30,8,436,273,135,2,368,147,5200,18,10,143.0,0.0,205.0,8,0,2,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
1,32,6,404,290,161,0,367,195,500,6,33,63.0,19.0,115.0,9,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,44,5,375,209,369,14,263,22,400,5,33,84.0,4.0,350.0,23,6,2,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,44,1,295,154,62,0,296,131,400,5,33,103.0,6.0,515.0,21,6,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,15,12,436,37,56,2,406,26,800,4,2,67.0,17.0,1485.0,13,6,0,2,1,0,0,0,1,1,2,0,4,20.0,0.0,8,10
0,17,1,45,213,445,27,210,51,600,5,33,81.0,29.0,85.0,23,6,0,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
1,16,0,436,296,444,6,367,112,2500,10,27,139.0,11.0,85.0,10,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,17,1,56,220,208,2,242,157,600,5,33,85.0,12.0,195.0,0,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10
1,22,1,44,363,303,0,466,113,15900,23,0,86.0,10.0,150.0,16,0,1,3,1,0,0,0,1,1,2,2,23,20.0,0.0,8,10
1,3,0,199,293,399,27,368,88,300,4,33,85.0,0.0,105.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,13,24,176,272,16,9,374,88,700,5,6,101.0,14.0,225.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,2,11,188,280,201,0,365,138,1200,7,11,102.0,0.0,155.0,9,0,2,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,31,21,436,280,259,24,342,51,800,8,36,92.0,2.0,8.0,9,0,2,1,0,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,3,0,291,277,246,21,347,37,300,4,33,100.0,5.0,90.0,8,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,34,0,0,342,52,16,439,55,500,6,33,102.0,6.0,140.0,14,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,4,24,436,349,84,27,434,39,1200,5,6,120.0,13.0,80.0,14,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,43,24,167,116,471,19,116,194,800,5,6,74.0,16.0,71.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,48,0,358,79,288,12,94,22,1200,5,7,83.0,6.0,150.0,17,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,7,13,252,12,265,15,28,23,700,8,33,102.0,7.0,192.0,10,6,2,1,1,0,0,1,0,1,0,0,8,30.0,0.0,15,10
0,21,14,297,205,288,12,176,190,1000,5,30,76.0,19.0,35.0,23,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,5,0,16,326,259,0,399,144,4000,15,19,89.0,10.0,60.0,12,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
0,2,11,436,6,35,27,14,73,1200,7,11,75.0,24.0,145.0,9,6,0,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,2,11,186,274,56,2,391,103,1200,7,11,72.0,14.0,285.0,8,0,1,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,5,1,322,321,105,6,423,129,4000,15,19,107.0,11.0,180.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
0,1,19,141,116,362,16,127,107,600,8,32,79.0,27.0,116.0,19,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,10,0,43,318,49,0,421,194,2000,10,19,93.0,7.0,185.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,7,24,436,92,280,27,86,0,600,7,33,97.0,8.0,60.0,18,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,17,1,56,190,264,27,227,157,600,5,33,82.0,34.0,170.0,22,6,0,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,10,0,28,317,152,0,411,194,4500,18,19,125.0,15.0,150.0,12,0,2,3,1,0,0,0,0,1,2,2,18,20.0,0.0,8,10
1,37,0,73,324,218,18,425,22,600,8,33,101.0,16.0,175.0,12,0,0,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10
1,31,21,436,374,259,24,458,147,800,8,36,66.0,17.0,8.0,17,0,0,1,0,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,25,12,151,298,60,12,368,8,600,7,13,111.0,12.0,80.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,2,11,436,279,87,6,410,59,1000,6,11,106.0,14.0,340.0,8,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,32,6,411,278,441,27,361,195,5000,12,22,106.0,10.0,145.0,8,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,13,24,436,298,366,9,380,21,800,5,6,81.0,32.0,120.0,10,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,34,0,121,373,7,0,454,182,400,5,33,73.0,18.0,50.0,16,0,1,1,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,14,5,196,271,65,2,344,55,5500,18,19,108.0,15.0,110.0,8,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
1,25,12,323,285,118,27,352,180,600,7,13,75.0,9.0,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,35,24,306,166,203,11,214,21,1500,10,15,85.0,15.0,187.0,21,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,8,3,365,286,59,3,368,108,300,4,33,133.0,8.0,140.0,9,0,2,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
0,44,5,350,156,134,0,303,189,600,7,3,88.0,5.0,519.0,21,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,36,1,384,296,480,27,363,165,3500,12,19,89.0,16.0,65.0,10,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,16,0,141,293,480,27,363,22,2500,10,27,128.0,43.0,80.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,8,4,385,293,441,27,368,108,300,4,33,107.0,14.0,105.0,10,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
0,7,12,207,20,276,27,43,130,600,7,33,69.0,15.0,204.0,11,6,0,1,1,0,0,0,1,1,2,0,7,20.0,0.0,8,10
0,2,11,436,123,259,7,235,4,1000,6,11,83.0,32.0,355.0,20,6,0,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,33,24,436,17,160,27,10,187,800,5,6,86.0,22.0,24.0,10,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,39,1,436,357,376,2,454,84,3000,12,23,91.0,32.0,130.0,15,0,0,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10
1,14,0,436,240,101,2,320,169,5500,18,19,132.0,44.0,270.0,4,0,0,3,1,1,1,0,1,1,1,2,18,16.0,30.0,3,10
1,30,1,436,284,322,27,353,147,800,10,36,122.0,23.0,85.0,9,0,1,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,10,0,16,326,29,0,419,194,3500,15,19,107.0,0.0,135.0,12,0,2,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
1,41,0,392,325,403,0,435,82,2500,10,20,92.0,10.0,210.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,17,1,37,221,296,27,243,157,800,6,33,89.0,11.0,205.0,0,0,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
0,24,8,97,66,134,6,86,23,3500,14,2,131.0,24.0,193.0,15,6,1,2,1,1,1,0,1,1,0,0,14,30.0,45.0,8,10
1,34,5,121,387,165,16,478,165,500,6,33,106.0,1.0,80.0,18,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,12,14,309,195,181,12,190,37,900,5,28,87.0,6.0,69.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,35,24,436,71,98,27,83,49,1200,8,33,93.0,24.0,152.0,16,6,1,1,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,14,1,373,299,366,9,377,55,5000,15,19,143.0,0.0,100.0,10,0,2,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,6,0,436,281,401,2,374,159,4200,16,19,82.0,24.0,180.0,9,0,0,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10
1,32,5,354,300,443,27,367,107,600,7,33,81.0,5.0,65.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,18,0,362,340,425,0,428,43,500,4,6,93.0,15.0,110.0,14,0,0,2,1,1,0,0,0,1,2,2,4,20.0,30.0,8,10
0,40,6,144,144,380,12,156,37,500,6,33,96.0,23.0,115.0,21,6,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,49,24,172,283,161,0,344,59,500,6,33,92.0,44.0,50.0,9,0,0,1,1,0,0,1,1,1,2,0,6,20.0,0.0,15,10
0,48,24,436,39,184,27,45,187,1200,5,7,87.0,28.0,82.0,13,6,1,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,16,0,164,287,447,27,382,22,2500,10,27,106.0,8.0,185.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,46,5,8,347,7,0,436,43,2500,10,24,90.0,27.0,100.0,14,0,1,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,39,5,238,339,456,2,431,42,3000,12,23,123.0,11.0,120.0,14,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10
0,38,0,232,121,107,17,158,116,500,6,33,121.0,13.0,172.0,20,6,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,8,3,365,282,19,2,368,185,1200,8,19,119.0,9.0,160.0,9,0,2,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,18,0,287,346,63,0,453,38,700,5,6,110.0,20.0,180.0,14,0,1,2,1,1,0,0,0,1,2,2,5,20.0,30.0,8,10
1,45,1,343,330,173,18,405,141,1000,5,29,132.0,9.0,55.0,13,0,2,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10
1,33,22,436,362,265,25,443,165,800,5,6,81.0,17.0,5.0,16,0,1,2,0,0,0,0,1,1,1,2,5,16.0,0.0,8,10
1,46,0,106,365,483,27,486,43,2800,12,24,89.0,5.0,300.0,16,0,2,2,1,0,0,0,1,1,1,2,12,16.0,0.0,8,10
1,36,1,408,290,383,27,384,40,400,5,35,113.0,12.0,180.0,9,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,1,19,141,116,362,16,127,110,900,12,6,103.0,8.0,116.0,19,6,2,2,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,1,19,364,205,365,2,209,104,900,12,6,85.0,29.0,103.0,23,6,0,2,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10
1,20,24,25,333,415,27,411,26,500,6,33,96.0,4.0,70.0,13,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,5,0,16,326,259,0,399,97,4000,15,19,90.0,9.0,60.0,12,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
1,20,24,19,329,451,27,408,13,500,6,33,105.0,9.0,75.0,13,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,3,0,173,292,158,20,366,147,300,4,33,89.0,12.0,100.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
0,48,5,138,34,320,6,39,37,1200,5,7,81.0,16.0,65.0,13,6,1,2,1,0,0,0,0,1,2,0,5,20.0,0.0,8,10
1,39,5,397,332,183,0,438,138,3500,14,23,88.0,24.0,190.0,13,0,1,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10
1,30,8,436,270,9,19,373,97,800,10,36,117.0,29.0,230.0,8,0,1,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,15,13,240,67,22,0,316,22,800,4,2,68.0,25.0,970.0,16,6,0,2,1,0,0,0,1,1,2,2,4,20.0,0.0,8,10
0,24,8,97,66,134,6,86,36,700,4,2,125.0,44.0,193.0,15,6,0,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10
1,41,1,396,318,408,2,398,177,2500,10,20,112.0,9.0,95.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,15,13,237,111,297,0,344,180,800,4,2,93.0,7.0,870.0,19,6,2,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,6,1,436,308,152,0,380,37,4200,16,19,74.0,8.0,70.0,11,0,1,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
0,35,24,357,133,147,2,304,21,1200,8,33,82.0,36.0,565.0,20,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
0,38,5,420,181,50,27,190,147,2000,10,19,82.0,24.0,100.0,22,6,1,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10
1,41,1,272,342,109,2,433,121,2500,10,20,110.0,15.0,110.0,14,0,2,3,1,0,0,0,0,1,1,2,10,16.0,0.0,8,10
1,18,0,287,333,183,0,462,212,500,4,6,141.0,7.0,285.0,13,0,2,2,1,1,0,0,0,1,1,2,4,16.0,30.0,8,10
1,6,1,436,328,152,0,407,57,4200,16,19,103.0,4.0,75.0,13,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
0,1,19,187,165,155,2,175,162,700,9,32,88.0,37.0,112.0,21,6,0,1,1,0,0,1,1,1,0,0,9,30.0,0.0,15,10
1,46,5,27,382,67,0,467,55,400,5,33,65.0,21.0,60.0,17,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,14,376,171,27,467,43,2500,10,17,96.0,30.0,90.0,17,0,1,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,23,24,436,263,263,2,332,65,1000,8,12,115.0,26.0,135.0,7,0,1,1,1,1,0,1,1,1,2,0,8,20.0,45.0,15,10
0,28,9,117,152,180,15,276,42,350,5,33,64.0,17.0,485.0,21,6,0,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,44,5,357,156,180,15,295,131,500,6,3,79.0,15.0,506.0,21,6,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
