flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,live.updated,live.latitude,live.longitude,live.altitude,live.direction,live.speed_horizontal,live.speed_vertical,live.is_ground
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A48,,2026-04-18T06:30:00+00:00,2026-04-18T06:30:00+00:00,,,,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G17,,2026-04-18T09:30:00+00:00,,,,,,Delta Air Lines,DL,DAL,1129,DL1129,DAL1129,,,,,AB38A1,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A48,,2026-04-18T06:30:00+00:00,2026-04-18T06:30:00+00:00,,,,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G17,,2026-04-18T09:30:00+00:00,,,,,,Korean Air,KE,KAL,3816,KE3816,KAL3816,,,,,AB38A1,delta air lines,dl,dal,1129,dl1129,dal1129,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A77,,2026-04-18T06:26:00+00:00,2026-04-18T06:26:00+00:00,,,,Salt Lake City International,America/Denver,SLC,KSLC,,B3,4,2026-04-18T08:01:00+00:00,,,,,,Frontier,F9,FFT,3861,F93861,FFT3861,,,,,A85493,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A77,,2026-04-18T06:26:00+00:00,2026-04-18T06:26:00+00:00,,,,Salt Lake City International,America/Denver,SLC,KSLC,,B3,4,2026-04-18T08:01:00+00:00,,,,,,Volaris,Y4,VOI,2903,Y42903,VOI2903,,,,,A85493,frontier,f9,fft,3861,f93861,fft3861,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,C32,,2026-04-18T06:23:00+00:00,2026-04-18T06:23:00+00:00,,,,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,B,B17,B5,2026-04-18T09:29:00+00:00,,,,,,American Airlines,AA,AAL,2078,AA2078,AAL2078,,,,,A07341,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,C34,,2026-04-18T06:19:00+00:00,2026-04-18T06:19:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,3,H6,5,2026-04-18T09:55:00+00:00,,,,,,American Airlines,AA,AAL,2082,AA2082,AAL2082,,,,,ADD3DC,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,C34,,2026-04-18T06:19:00+00:00,2026-04-18T06:19:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,3,H6,5,2026-04-18T09:55:00+00:00,,,,,,Iberia,IB,IBE,4780,IB4780,IBE4780,,,,,ADD3DC,american airlines,aa,aal,2082,aa2082,aal2082,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,C34,,2026-04-18T06:19:00+00:00,2026-04-18T06:19:00+00:00,,,,Chicago O'hare International,America/Chicago,ORD,KORD,3,H6,5,2026-04-18T09:55:00+00:00,,,,,,Aer Lingus,EI,EIN,7186,EI7186,EIN7186,,,,,ADD3DC,american airlines,aa,aal,2082,aa2082,aal2082,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,,,2026-04-18T06:15:00+00:00,2026-04-18T06:15:00+00:00,,,,Sacramento Mather Airport,America/Los_Angeles,MHR,KMHR,,,,2026-04-18T07:39:00+00:00,14.0,,,,,UPS,5X,UPS,9763,5X9763,UPS9763,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A49,,2026-04-18T06:10:00+00:00,2026-04-18T06:10:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,M,A75,,2026-04-18T10:59:00+00:00,,,,,,Delta Air Lines,DL,DAL,1745,DL1745,DAL1745,,,,,A057CC,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A49,,2026-04-18T06:10:00+00:00,2026-04-18T06:10:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,M,A75,,2026-04-18T10:59:00+00:00,,,,,,Virgin Atlantic,VS,VIR,1716,VS1716,VIR1716,,,,,A057CC,delta air lines,dl,dal,1745,dl1745,dal1745,,,,,,,,
2026-04-18,scheduled,,,Denver International,America/Denver,DEN,KDEN,,A49,,2026-04-18T06:10:00+00:00,2026-04-18T06:10:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,M,A75,,2026-04-18T10:59:00+00:00,,,,,,Korean Air,KE,KAL,3390,KE3390,KAL3390,,,,,A057CC,delta air lines,dl,dal,1745,dl1745,dal1745,,,,,,,,
2026-04-18,scheduled,,,Gillot,Indian/Reunion,RUN,FMEE,,,,2026-04-18T16:50:00+00:00,2026-04-18T16:50:00+00:00,,,,Ivato International Airport,Indian/Antananarivo,TNR,FMMI,,,,2026-04-18T17:30:00+00:00,110.0,,,,,Air Austral,UU,REU,611,UU611,REU611,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Gillot,Indian/Reunion,RUN,FMEE,,,,2026-04-18T16:50:00+00:00,2026-04-18T16:50:00+00:00,,,,Ivato International Airport,Indian/Antananarivo,TNR,FMMI,,,,2026-04-18T17:30:00+00:00,110.0,,,,,Air Madagascar,MD,MDG,7191,MD7191,MDG7191,,,,,,air austral,uu,reu,611,uu611,reu611,,,,,,,,
2026-04-18,scheduled,,,Gillot,Indian/Reunion,RUN,FMEE,,,,2026-04-18T16:50:00+00:00,2026-04-18T16:50:00+00:00,,,,Sir Seewoosagur Ramgoolam International,Indian/Mauritius,MRU,FIMP,,,,2026-04-18T17:35:00+00:00,,,,,,Air Austral,UU,REU,108,UU108,REU108,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:55:00+00:00,2026-04-18T13:55:00+00:00,,,,Orly,Europe/Paris,ORY,LFPO,3,,,2026-04-18T17:05:00+00:00,,,,,,Transavia,HV,TRA,7605,HV7605,TRA7605,,,,,39D314,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:55:00+00:00,2026-04-18T13:55:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,3,2026-04-18T18:50:00+00:00,15.0,,,,,Ryanair,FR,RYR,317,FR317,RYR317,,,,,4CADBC,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:45:00+00:00,2026-04-18T13:45:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,4,2026-04-18T16:30:00+00:00,,,,,,Vueling,VY,VLG,8483,VY8483,VLG8483,,,,,34469A,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:35:00+00:00,2026-04-18T13:35:00+00:00,,,,Sandro Pertini (caselle),Europe/Rome,TRN,LIMF,,,,2026-04-18T16:55:00+00:00,,,,,,Ryanair,FR,RYR,3259,FR3259,RYR3259,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:20:00+00:00,2026-04-18T13:20:00+00:00,,,,Entzheim,Europe/Paris,SXB,LFST,,,,2026-04-18T16:45:00+00:00,15.0,,,,,Volotea,V7,VOE,2275,V72275,VOE2275,,,,,346644,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:20:00+00:00,2026-04-18T13:20:00+00:00,,,,Salvaza,Europe/Paris,CCF,LFMK,,,,2026-04-18T16:05:00+00:00,15.0,,,,,Ryanair,FR,RYR,7715,FR7715,RYR7715,,,,,4D2268,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T13:10:00+00:00,2026-04-18T13:10:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,2,,,2026-04-18T15:55:00+00:00,,,,,,Ryanair,FR,RYR,4584,FR4584,RYR4584,,,,,4CA80E,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,11,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C134,11,2026-04-18T15:40:00+00:00,,,,,,Brussels Airlines,SN,BEL,9031,SN9031,BEL9031,,,,,A8E24D,united airlines,ua,ual,145,ua145,ual145,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,11,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C134,11,2026-04-18T15:40:00+00:00,,,,,,Swiss,LX,SWR,3074,LX3074,SWR3074,,,,,A8E24D,united airlines,ua,ual,145,ua145,ual145,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,11,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C134,11,2026-04-18T15:40:00+00:00,,,,,,Lufthansa,LH,DLH,8998,LH8998,DLH8998,,,,,A8E24D,united airlines,ua,ual,145,ua145,ual145,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,11,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C134,11,2026-04-18T15:40:00+00:00,,,,,,Air Canada,AC,ACA,4073,AC4073,ACA4073,,,,,A8E24D,united airlines,ua,ual,145,ua145,ual145,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Nordela (São Miguel Island),Atlantic/Azores,PDL,LPPD,,,,2026-04-18T14:00:00+00:00,15.0,,,,,Air France,AF,AFR,9257,AF9257,AFR9257,,,,,49526D,azores airlines,s4,rzo,171,s4171,rzo171,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:35:00+00:00,2026-04-18T12:35:00+00:00,,,,Nordela (São Miguel Island),Atlantic/Azores,PDL,LPPD,,,,2026-04-18T14:00:00+00:00,15.0,,,,,TAP Air Portugal,TP,TAP,6627,TP6627,TAP6627,,,,,49526D,azores airlines,s4,rzo,171,s4171,rzo171,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:25:00+00:00,2026-04-18T12:25:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,4,JRM,19,2026-04-18T14:45:00+00:00,,,,,,Vueling,VY,VLG,5753,VY5753,VLG5753,,,,,34604C,iberia,ib,ibe,1150,ib1150,ibe1150,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:25:00+00:00,2026-04-18T12:25:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,4,JRM,19,2026-04-18T14:45:00+00:00,,,,,,British Airways,BA,BAW,7126,BA7126,BAW7126,,,,,34604C,iberia,ib,ibe,1150,ib1150,ibe1150,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:25:00+00:00,2026-04-18T12:25:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,4,JRM,19,2026-04-18T14:45:00+00:00,,,,,,American Airlines,AA,AAL,8721,AA8721,AAL8721,,,,,34604C,iberia,ib,ibe,1150,ib1150,ibe1150,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:25:00+00:00,2026-04-18T12:25:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,4,JRM,19,2026-04-18T14:45:00+00:00,,,,,,Royal Air Maroc,AT,RAM,5487,AT5487,RAM5487,,,,,34604C,iberia,ib,ibe,1150,ib1150,ibe1150,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:20:00+00:00,2026-04-18T12:20:00+00:00,,,,Lisbon Portela,Europe/Lisbon,LIS,LPPT,1,30,,2026-04-18T13:10:00+00:00,15.0,,,,,Azores Airlines,S4,RZO,8243,S48243,RZO8243,,,,,49530B,tap air portugal,tp,tap,1931,tp1931,tap1931,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:20:00+00:00,2026-04-18T12:20:00+00:00,,,,Lisbon Portela,Europe/Lisbon,LIS,LPPT,1,30,,2026-04-18T13:10:00+00:00,15.0,,,,,LOT,LO,LOT,4740,LO4740,LOT4740,,,,,49530B,tap air portugal,tp,tap,1931,tp1931,tap1931,,,,,,,,
2026-04-18,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-04-18T12:20:00+00:00,2026-04-18T12:20:00+00:00,,,,Lisbon Portela,Europe/Lisbon,LIS,LPPT,1,30,,2026-04-18T13:10:00+00:00,15.0,,,,,Lufthansa,LH,DLH,6991,LH6991,DLH6991,,,,,49530B,tap air portugal,tp,tap,1931,tp1931,tap1931,,,,,,,,
2026-04-18,scheduled,,,Nejran,Asia/Riyadh,EAM,OENG,,,,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T16:00:00+00:00,,,,,,flynas,XY,KNE,136,XY136,KNE136,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Nejran,Asia/Riyadh,EAM,OENG,,,,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T16:00:00+00:00,,,,,,Etihad Airways,EY,ETD,7423,EY7423,ETD7423,,,,,,flynas,xy,kne,136,xy136,kne136,,,,,,,,
2026-04-18,scheduled,,,Nejran,Asia/Riyadh,EAM,OENG,,,,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T16:00:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,4506,ET4506,ETH4506,,,,,,flynas,xy,kne,136,xy136,kne136,,,,,,,,
2026-04-18,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:45:00+00:00,,,,,,Philippine Airlines,PR,PAL,3326,PR3326,PAL3326,,,,,7103DB,saudia,sv,sva,1034,sv1034,sva1034,,,,,,,,
2026-04-18,scheduled,,,Nejran,Asia/Riyadh,EAM,OENG,,,,2026-04-18T13:35:00+00:00,2026-04-18T13:35:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:25:00+00:00,,,,,,Saudia,SV,SVA,1864,SV1864,SVA1864,,,,,7100AF,,,,,,,,,,,,,,
2026-04-18,scheduled,,,,,RSI,OERS,,,,2026-04-18T13:15:00+00:00,2026-04-18T13:15:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:10:00+00:00,,,,,,Saudia,SV,SVA,1570,SV1570,SVA1570,,,,,717C85,,,,,,,,,,,,,,
2026-04-18,scheduled,,,,,HGI,VEHO,,,,2026-04-18T15:30:00+00:00,2026-04-18T15:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,8,2026-04-18T18:30:00+00:00,,,,,,IndiGo,6E,IGO,5928,6E5928,IGO5928,,,,,8015CE,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,P,,2026-04-18T15:15:00+00:00,2026-04-18T15:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,,2026-04-18T18:15:00+00:00,,,,,,EVA Air,BR,EVA,3707,BR3707,EVA3707,,,,,801640,air india,ai,aic,2356,ai2356,aic2356,,,,,,,,
2026-04-18,scheduled,,,Darbhanga Airport,,DBR,VEDH,,,,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,10,2026-04-18T18:10:00+00:00,,,,,,SpiceJet,SG,SEJ,496,SG496,SEJ496,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,,,GOX,VOGA,,,,2026-04-18T15:30:00+00:00,2026-04-18T15:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,2,,6,2026-04-18T18:05:00+00:00,,,,,,IndiGo,6E,IGO,2708,6E2708,IGO2708,,,,,80154D,,,,,,,,,,,,,,
2026-04-18,scheduled,,,,,GOX,VOGA,,,,2026-04-18T15:30:00+00:00,2026-04-18T15:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,2,,6,2026-04-18T18:05:00+00:00,,,,,,Virgin Atlantic,VS,VIR,8257,VS8257,VIR8257,,,,,80154D,indigo,6e,igo,2708,6e2708,igo2708,,,,,,,,
2026-04-18,scheduled,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D6,,2026-04-18T15:00:00+00:00,2026-04-18T15:00:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,3,2026-04-18T18:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4955,SQ4955,SIA4955,,,,,800C3C,air india,ai,aic,2511,ai2511,aic2511,,,,,,,,
2026-04-18,scheduled,,,,,AYJ,VEAY,,,,2026-04-18T16:30:00+00:00,2026-04-18T16:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,2,,2,2026-04-18T17:55:00+00:00,,,,,,IndiGo,6E,IGO,2702,6E2702,IGO2702,,,,,801554,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Atyrau International,Asia/Aqtau,GUW,UATG,,,,2026-04-18T17:15:00+00:00,2026-04-18T17:15:00+00:00,,,,,,NQZ,UACC,2,,,2026-04-18T20:35:00+00:00,,,,,,SCAT,DV,VSV,766,DV766,VSV766,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,5,,,2026-04-18T16:05:00+00:00,2026-04-18T16:05:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-04-18T19:20:00+00:00,,,,,,Oman Air,WY,OMA,684,WY684,OMA684,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,5,,,2026-04-18T16:05:00+00:00,2026-04-18T16:05:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-04-18T19:20:00+00:00,,,,,,Saudia,SV,SVA,6084,SV6084,SVA6084,,,,,,oman air,wy,oma,684,wy684,oma684,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00,,,,Abha,Asia/Riyadh,AHB,OEAB,,,,2026-04-18T17:45:00+00:00,,,,,,Saudia,SV,SVA,1675,SV1675,SVA1675,,,,,71040C,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-04-18T17:45:00+00:00,,,,,,Saudia,SV,SVA,1039,SV1039,SVA1039,,,,,710132,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:55:00+00:00,2026-04-18T15:55:00+00:00,,,,Jazan,Asia/Riyadh,GIZ,OEGN,,,,2026-04-18T17:50:00+00:00,,,,,,Saudia,SV,SVA,1787,SV1787,SVA1787,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:45:00+00:00,2026-04-18T15:45:00+00:00,,,,Mohammad Bin Abdulaziz,Asia/Riyadh,MED,OEMA,,,,2026-04-18T17:15:00+00:00,,,,,,flynas,XY,KNE,95,XY95,KNE95,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:45:00+00:00,2026-04-18T15:45:00+00:00,,,,Jouf,Asia/Riyadh,AJF,OESK,,,,2026-04-18T17:20:00+00:00,,,,,,flyadeal,F3,FAD,253,F3253,FAD253,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:45:00+00:00,2026-04-18T15:45:00+00:00,,,,Jouf,Asia/Riyadh,AJF,OESK,,,,2026-04-18T17:20:00+00:00,,,,,,Saudia,SV,SVA,4021,SV4021,SVA4021,,,,,,flyadeal,f3,fad,253,f3253,fad253,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:30:00+00:00,2026-04-18T15:30:00+00:00,,,,Mohammad Bin Abdulaziz,Asia/Riyadh,MED,OEMA,,,,2026-04-18T17:05:00+00:00,,,,,,Saudia,SV,SVA,1463,SV1463,SVA1463,,,,,7114F2,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,1,,,2026-04-18T15:25:00+00:00,2026-04-18T15:25:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-04-18T19:55:00+00:00,,,,,,flynas,XY,KNE,299,XY299,KNE299,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-04-18T17:00:00+00:00,,,,,,flyadeal,F3,FAD,129,F3129,FAD129,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-04-18T17:00:00+00:00,,,,,,Saudia,SV,SVA,4099,SV4099,SVA4099,,,,,,flyadeal,f3,fad,129,f3129,fad129,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,Abha,Asia/Riyadh,AHB,OEAB,,,,2026-04-18T17:00:00+00:00,,,,,,flyadeal,F3,FAD,19,F319,FAD19,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,Abha,Asia/Riyadh,AHB,OEAB,,,,2026-04-18T17:00:00+00:00,,,,,,Saudia,SV,SVA,6452,SV6452,SVA6452,,,,,,flyadeal,f3,fad,19,f319,fad19,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,Rafha,Asia/Riyadh,RAH,OERF,,,,2026-04-18T16:45:00+00:00,,,,,,Saudia,SV,SVA,1507,SV1507,SVA1507,,,,,710093,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,Rafha,Asia/Riyadh,RAH,OERF,,,,2026-04-18T16:45:00+00:00,,,,,,KLM,KL,KLM,3909,KL3909,KLM3909,,,,,710093,saudia,sv,sva,1507,sv1507,sva1507,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-04-18T15:20:00+00:00,2026-04-18T15:20:00+00:00,,,,Rafha,Asia/Riyadh,RAH,OERF,,,,2026-04-18T16:45:00+00:00,,,,,,Air France,AF,AFR,4422,AF4422,AFR4422,,,,,710093,saudia,sv,sva,1507,sv1507,sva1507,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,1,,,2026-04-18T15:10:00+00:00,2026-04-18T15:10:00+00:00,,,,Cairo International Airport,Africa/Cairo,CAI,HECA,,,,2026-04-18T17:00:00+00:00,,,,,,Air Arabia Egypt,E5,RBG,411,E5411,RBG411,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:10:00+00:00,2026-04-18T15:10:00+00:00,,,,King Fahd International Airport,Asia/Riyadh,DMM,OEDF,,,,2026-04-18T16:15:00+00:00,,,,,,flyadeal,F3,FAD,183,F3183,FAD183,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-04-18T15:10:00+00:00,2026-04-18T15:10:00+00:00,,,,King Fahd International Airport,Asia/Riyadh,DMM,OEDF,,,,2026-04-18T16:15:00+00:00,,,,,,Saudia,SV,SVA,4933,SV4933,SVA4933,,,,,,flyadeal,f3,fad,183,f3183,fad183,,,,,,,,
2026-04-18,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,23,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Surat,Asia/Kolkata,STV,VASU,,,,2026-04-18T20:30:00+00:00,,,,,,Air India Express,IX,AXB,1294,IX1294,AXB1294,,,,,801607,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-04-18T21:05:00+00:00,,,,,,Air Arabia,G9,ABY,466,G9466,ABY466,,,,,,,,,,,,,,,,,,,
